CRM Proposal ID,Usage ID,Catalog Item ID,Item name,Category,Section,Bundle Status,Usage sort order,Cost,Price,Optional,Quantity,Notes,Set Up Cost,Usage parent ID,Internal Notes,Margin,Indented Item Name,Import Status
3BD50095-EE19-4323-A755-93E6FC1FE2B6,3B6EFA57-8E38-4E4D-8C72-7F8DAA9EA931,B97201D9-7CC0-45B5-BB8C-8C525D92641F,BTV Plug Strip,BTV,Equipment,Child of bundle,5,5.5,8.25,0,375,,0,57007DA9-6F45-4732-B070-667904655E7A,ASK HOTEL OR HIS TECH,,    BTV Plug Strip,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,5F8FE1BF-0ADE-41C2-AF10-CEBBD51750F2,B0B22EA3-9EB1-44EC-99B6-6302A93C3441,Hibox Licensing Fee for BTV,BTV,Equipment,Child of bundle,6,15,22.5,0,375,,0,57007DA9-6F45-4732-B070-667904655E7A,1 license fee per box,,    Hibox Licensing Fee for BTV,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,1350A103-C317-4C27-A710-8A9B9B11E896,A502E674-5337-41F2-8ECA-979E15E5CC3F,BeyondTV Misc Equipment (fudge factor),BTV,Equipment,Child of bundle,7,1228.92,1228.92,0,1,,0,57007DA9-6F45-4732-B070-667904655E7A,3% of the total cost of equipment PLUS $1 per room,,    BeyondTV Misc Equipment (fudge factor),existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,A8ADF632-BA76-49EB-B8DF-64336A07F86F,194424A0-0791-4B63-9B7F-D5D761B9B75E,Pro:Idiom IP Client ,BTV,Equipment,Child of bundle,8,1,1.5,0,375,,0,57007DA9-6F45-4732-B070-667904655E7A,Get with Trevor,,    Pro:Idiom IP Client ,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,561FE4C0-B9B9-434E-A365-63C25BFCD997,1595E9EA-70DC-4240-9184-DCBA59EE05DE,BTV Casting equipment package,BTV,Equipment,Bundle,10,15618.75,16818.75,0,1,,0,,All parts needed for Google Chromecast on BTV 390 STB,,=== PROPOSAL: 3BD50095-EE19-4323-A755-93E6FC1FE2B6 ===BTV Casting equipment package,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,DCAD6B7A-3AD7-4FE1-A8ED-195830C0C84F,11B27732-D056-4E57-8718-25F465BE75F5,Casting Server,BTV,Equipment,Child of bundle,0,750,1125,0,1,,0,561FE4C0-B9B9-434E-A365-63C25BFCD997,Get with Trevor and Raf,,    Casting Server,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,1657D758-1865-44A3-B23E-D3F5463F6B27,07880914-356C-4227-AACD-BE2D22AB9C55,Google Chromecast,BTV,Equipment,Child of bundle,1,35,35,0,375,,0,561FE4C0-B9B9-434E-A365-63C25BFCD997,Google Chromecasthttps://store.google.com/product/chromecast_2015?gl=us,,    Google Chromecast,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,409E4E8B-E385-459D-A59B-C389F17CB075,DDD49B62-A599-437A-8104-63F85AFD3309,Chromecast Housing Bracket - For Casting Security,BTV,Equipment,Child of bundle,2,3.9,5.85,0,375,,0,561FE4C0-B9B9-434E-A365-63C25BFCD997,To be included with Google Chromecast for 390 BTV. Includes Shippinghttp://www.onlinecomponents.com/hammond-mfg-1591xxmflbk.html?p=11486170&utm_source=google&utm_medium=cpc&utm_campaign=Shopping%20Suppliers&utm_term=&utm_content=NzVixZBr&ref=GoogleAd:Shopping%20Suppliers-Amphenol%20Audio&gclid=Cj0KEQjwt-G8BRDktsvwpPTn1PkBEiQA-MRsBeGihCvz72WrvGdYjyoELXjX4yuV0QWHriqvbFpDvFEaAs128P8HAQ&cshift_ck=70EAA69F-E59A-40D1-B8E4-CDE0CED0F6FCcsNzVixZBr,,    Chromecast Housing Bracket - For Casting Security,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,9766C2BC-6E07-447A-9542-B25439449708,E1E59353-3F4E-4412-8C65-A560B3CD5804,BTV Plastic Casting in room Card for Guestrooms,BTV,Equipment,Child of bundle,3,0.75,1,0,375,,0,561FE4C0-B9B9-434E-A365-63C25BFCD997,1.2 per casting Device. Purchased from Printingforless.com in Quantities of $2000 to get cost down.See Jeff for ordering/Reordering.,,    BTV Plastic Casting in room Card for Guestrooms,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,610B768D-C8F1-4FCE-8C72-4A41B19340D8,1CB133C8-3741-4013-8B3A-9F3F444C83B8,BeyondTV System Installation & Travel Package,BTV Installation,Installation,Bundle,15,13632.1,26507.35,0,1,"Includes all applicable installation, travel and per Diem expenses",0,,Update required amounts for the BTV Installation based on the calculator,,=== PROPOSAL: 3BD50095-EE19-4323-A755-93E6FC1FE2B6 ===BeyondTV System Installation & Travel Package,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,33735933-6184-4D74-A481-B25EE1785FAC,2D1929E4-C6D1-434B-B22E-0E9515C124D0,BTV Graphics Package,BTV Installation,Installation,Child of bundle,0,40,100,0,5,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,10 Required hours for BTV Graphics creation ,,    BTV Graphics Package,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,26699432-B4F8-41C7-A361-3F54C668B8E4,19C6689D-B88C-4D0E-BE11-33E580861AB6,BeyondTV Project Manager,BTV Installation,Installation,Child of bundle,1,40,100,0,5,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,10 Required hours for a BTV Project Manager,,    BeyondTV Project Manager,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,91BAE8D9-F32E-4D95-99CF-8BC49806A0E1,A2199320-CEB4-4507-9D09-4D836CC65D35,BeyondTV FUSION Installation,BTV Installation,Installation,Child of bundle,2,40,100,0,5,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,10 Required number of hours for Fusion installation,,    BeyondTV FUSION Installation,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,4EA161A3-AA8B-428B-9B0F-C38A96127D25,D5FAAD77-03A5-4DA0-9E98-6655FE18D471,BeyondTV Configuration Labor,BTV Installation,Installation,Child of bundle,3,40,100,0,5,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,10 Required hours of BTV Configuration,,    BeyondTV Configuration Labor,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,93FE9107-B2BD-4985-865F-74765CE5E696,C2D9E43C-125C-4839-8415-3F7AE88CDAA4,BeyondTV Installation,BTV Installation,Installation,Child of bundle,4,40,100,0,172,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,"Includes all installation of BTV (STB, PMS, Graphics, Project Management, BTV Configuration & Fusion Install) as applicable.",,    BeyondTV Installation,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,D56AC41C-29F4-49C7-98F8-45F4FD77EE40,284605CE-0D25-42C8-A49F-B88F1D919C07,Chromecast setup and assembly - Labor,Installation,Installation,Child of bundle,5,5,7.15,0,375,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,"Per Device, Labor to install and preconfig chromecast.",,    Chromecast setup and assembly - Labor,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,C0901B0D-F6FB-4DC4-B8E0-0CEE276B4845,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,6,567,750,0,3,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,"Check farthest flight, next day",,    Airfare Costs,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,C3220DBA-2B6A-46EA-BA15-C322EA536768,3A11F6BD-526B-4CF4-A5E9-3ED322CF196E,Car Rental Costs,Travel,Installation,Child of bundle,7,428.13,428.13,0,1,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,"Check next day rates, standard vehicle",,    Car Rental Costs,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,5694DD8C-8E39-4709-9FBA-2B2E7B02D483,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,8,1947.97,1947.97,0,1,,0,610B768D-C8F1-4FCE-8C72-4A41B19340D8,,,    Food Costs,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,F3000DF3-CB2B-4512-B5BE-96CEEFC0BB2E,29BB0528-7121-45DB-ACBE-FC1EE1C22708,BeyondTV Monthly Support,BTV Monthly Services,Support,Not Bundle Item,25,1,3,0,375,,0,,"All items included in BTV support from Calculator, Rovi, Hibox, Licensing, Onsite etc..Fusion Support may be included see Calculator ",,=== PROPOSAL: 3BD50095-EE19-4323-A755-93E6FC1FE2B6 ===BeyondTV Monthly Support,existing
3DCD348D-16F6-434F-B13E-294F7BF01718,71ED0388-E30A-4502-BB96-50EB9EB45535,4019DB96-F7FC-4D48-A79E-58ABA5BF99AD,SMARTZONE 100 CONTROLLER 4XGE PORTS ,RUCKUS Controllers,Equipment,Not Bundle Item,0,1998,2697.3,0,1,,0,,,,=== PROPOSAL: 3DCD348D-16F6-434F-B13E-294F7BF01718 ===SMARTZONE 100 CONTROLLER 4XGE PORTS ,existing
3DCD348D-16F6-434F-B13E-294F7BF01718,58835580-28C2-4ACD-90AD-184E857AB1BF,34D2461C-7E7E-4BA6-8E2E-01025B3E0DA7,HSP Watchdog Support SZ100 W 4GIGI - 3 years,RUCKUS Controllers 3,Equipment,Not Bundle Item,1,999,1348.65,0,1,,0,,,,=== PROPOSAL: 3DCD348D-16F6-434F-B13E-294F7BF01718 ===HSP Watchdog Support SZ100 W 4GIGI - 3 years,existing
3DCD348D-16F6-434F-B13E-294F7BF01718,C22366D3-FFA6-439F-AB7F-8D587AD21648,616E1679-D0C7-419C-A0AC-3146070C3B13,AP LIC UPGRADE FOR SmartZone 100 or VSCG - 1 AP,RUCKUS Controllers,Equipment,Not Bundle Item,2,20,28,0,40,,0,,"AP management license for SZ-100/vSZ 3.X, 1 Ruckus AP access point",,=== PROPOSAL: 3DCD348D-16F6-434F-B13E-294F7BF01718 ===AP LIC UPGRADE FOR SmartZone 100 or VSCG - 1 AP,existing
3DCD348D-16F6-434F-B13E-294F7BF01718,DCF243F3-ECB9-4F4A-BDD8-EBBE2565BD61,449CEB76-6A14-4D9D-820E-37628D7E4DA5,HSP WatchDog Support Per SZ/vSZ AP - 3 year,RUCKUS Annual Support,Equipment,Not Bundle Item,3,20,30,0,240,includes the 200 original transferred from ZD3000,0,,,,=== PROPOSAL: 3DCD348D-16F6-434F-B13E-294F7BF01718 ===HSP WatchDog Support Per SZ/vSZ AP - 3 year,existing
40196005-A6B1-40BD-99C4-532126A4E22A,4CC806CD-700A-431F-875D-D55488760A3F,29A93675-014A-4734-A63E-DD2744C7D213,HSP Watchdog Support Renewal for ZD 1150,RUCKUS AP Support 6,Support (Annual),Not Bundle Item,0,420,840,0,1,Expires: 12/22/15,0,,S/N: 251323000957,,=== PROPOSAL: 40196005-A6B1-40BD-99C4-532126A4E22A ===HSP Watchdog Support Renewal for ZD 1150,existing
4333044B-A30D-4614-B3CA-C26A0AD0D7F5,9B625CBA-095C-41BB-BA8F-7F0B70964D2C,EAA3FD1A-BFD4-4876-A72E-3A02A81B0E8B,BTV RC11 Remotes + Batteries,BTV,Equipment,Not Bundle Item,0,14.51,16.2,0,20,90 day warranty,0,,"a.	Full BeyondTV solution with Castingb.	*as mentioned we have an issue with Samsung tuning pro-idiom channels, so would need to know if they are using pro-idiom encryption or not.Updated Cost and Price 2-25-22KR301 Remote control with BTV Logo and BTV-RC11. Includes 2 AAA batteries includes shipping from MFG",,=== PROPOSAL: 4333044B-A30D-4614-B3CA-C26A0AD0D7F5 ===BTV RC11 Remotes + Batteries,existing
4555CA5D-53C3-49BF-839B-316AD044B53D,75E8DDFE-8AAB-4514-8F6E-08A597E2E430,4A8BDC47-ECE8-40F6-B954-179C4F6D5475,Fusion Annual Software Support Renewal (S) MD-Series,Annual Support Misc.,Support (Annual),Not Bundle Item,0,750,1575,0,1,Expires:1/28/20 SN:5161700277,0,,Expires:1/28/20 SN:5161700277,,=== PROPOSAL: 4555CA5D-53C3-49BF-839B-316AD044B53D ===Fusion Annual Software Support Renewal (S) MD-Series,existing
46495513-80A7-4F7A-862D-9572019A6686,DB7D4677-6C74-44A0-A3DF-DD518DEC9FE4,BA89879F-186E-44D9-A15D-52BEED0DA517,Fusion Annual Software Support Renewal (RS) LG-Series,Annual Support Misc.,Support (Annual),Not Bundle Item,0,1250,2625,0,1,Expires: 4/15/18 SN: FUS00350,0,,Expires: 4/15/18 SN: FUS00350,,=== PROPOSAL: 46495513-80A7-4F7A-862D-9572019A6686 ===Fusion Annual Software Support Renewal (RS) LG-Series,existing
4BDD9869-2C3D-4C77-8B38-F34C12A43198,4B019E95-2CEA-40BA-A225-6B2D63A155C5,29A93675-014A-4734-A63E-DD2744C7D213,HSP Watchdog Support Renewal for ZD 1150,RUCKUS AP Support 6,Support (Annual),Not Bundle Item,0,420,882,0,1,Expires: 12/21/17 SN: 251323000957,0,,Expires: 12/21/17 S/N: 251323000957,,=== PROPOSAL: 4BDD9869-2C3D-4C77-8B38-F34C12A43198 ===HSP Watchdog Support Renewal for ZD 1150,existing
4D55C064-FAE5-487D-8D8E-7EBC5CF42A3F,9340798E-B8A6-4E56-A24D-24B7186427CE,6D0C68D8-27AA-4CE6-B047-8F91D8F29A1E,xx - HSP Watchdog Support Renewal for ZD 3050,RUCKUS AP Support 6,Support (Annual),Not Bundle Item,0,540,1080,0,1,Expires: 11/21/16 SN: 320833000462 ,0,,S/N: 320833000462 Exp: 11/21/16,,=== PROPOSAL: 4D55C064-FAE5-487D-8D8E-7EBC5CF42A3F ===xx - HSP Watchdog Support Renewal for ZD 3050,existing
4D55C064-FAE5-487D-8D8E-7EBC5CF42A3F,464B269C-48D8-4BAA-9757-65AFDA608CDA,03C1E6CF-2C92-499E-A734-9C7CF7C0B6D9,"xx - HSP Watchdog Support Renewal for ZD 3050, 300 AP License Upgrade",RUCKUS AP Support 6,Support (Annual),Not Bundle Item,1,1800,3600,0,1,Expires: 11/21/16 ,0,,S/N: 320833000462,,"=== PROPOSAL: 4D55C064-FAE5-487D-8D8E-7EBC5CF42A3F ===xx - HSP Watchdog Support Renewal for ZD 3050, 300 AP License Upgrade",existing
4DAB2474-04EE-4363-8C44-240E942E6485,45B9627F-16D2-4A90-9B1E-50153A01F532,EAA3FD1A-BFD4-4876-A72E-3A02A81B0E8B,BTV RC11 Remotes + Batteries,BTV,Equipment,Not Bundle Item,0,14.51,16.2,0,20,90 day warranty,0,,"a.	Full BeyondTV solution with Castingb.	*as mentioned we have an issue with Samsung tuning pro-idiom channels, so would need to know if they are using pro-idiom encryption or not.Updated Cost and Price 2-25-22KR301 Remote control with BTV Logo and BTV-RC11. Includes 2 AAA batteries includes shipping from MFG",,=== PROPOSAL: 4DAB2474-04EE-4363-8C44-240E942E6485 ===BTV RC11 Remotes + Batteries,existing
4DCF2B76-F6A7-406A-BABF-5B5206DD81D6,690E0917-EFB2-4DE4-AD93-3688E21A5884,6D0C68D8-27AA-4CE6-B047-8F91D8F29A1E,xx - HSP Watchdog Support Renewal for ZD 3050,RUCKUS AP Support 6,Support (Annual),Not Bundle Item,0,540,1134,0,1,Expires: 8/21/17 SN: 320833000462,0,,Expires: 8/21/17 S/N: 320833000462,,=== PROPOSAL: 4DCF2B76-F6A7-406A-BABF-5B5206DD81D6 ===xx - HSP Watchdog Support Renewal for ZD 3050,existing
4DCF2B76-F6A7-406A-BABF-5B5206DD81D6,8B9A0F72-479A-4DFF-B62B-BA4117998D0F,03C1E6CF-2C92-499E-A734-9C7CF7C0B6D9,"xx - HSP Watchdog Support Renewal for ZD 3050, 300 AP License Upgrade",RUCKUS AP Support 6,Support (Annual),Not Bundle Item,1,1800,3780,0,1,Expires: 8/21/17 SN: 320833000462,0,,Expires: 8/21/17 S/N: 320833000462,,"=== PROPOSAL: 4DCF2B76-F6A7-406A-BABF-5B5206DD81D6 ===xx - HSP Watchdog Support Renewal for ZD 3050, 300 AP License Upgrade",existing
5015D6CC-9415-4945-99B1-66771849EC3D,4C67687E-585B-467D-8626-FB7C46E80BDC,D2EF6F1E-0190-487A-AED1-C2251026C21D,Professional Services Config,Installation,Installation,Not Bundle Item,0,180,500,0,1,,0,,4 hours Pre- or Remote Configuration,,=== PROPOSAL: 5015D6CC-9415-4945-99B1-66771849EC3D ===Professional Services Config,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,9F72000A-DE28-4FFC-8304-41DD7F391B55,3B033E0B-FDE9-4742-BD85-0C9EED6E5210,Custom Fusion Gateway,FUSION,Equipment,Bundle,0,22929.53,28666.28,0,1,Includes 3 years of support,0,,,,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===Custom Fusion Gateway,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,5F85C977-A568-438B-AF6D-FB4F0C59AA86,967912B0-19E1-4DF9-8682-7FDEEF624095,Custom Fusion Gateway Server,FUSION,Equipment,Child of bundle,0,8150,10187.5,0,1,,0,9F72000A-DE28-4FFC-8304-41DD7F391B55,,,    Custom Fusion Gateway Server,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,4DE032D1-8D91-4645-B94D-01BAB763C480,0DEB629C-5F1D-4778-9E24-817DD1D5EC14,rXg Base Subscription License,RGNets,Equipment,Child of bundle,1,6.03,7.54,0,1750,,0,9F72000A-DE28-4FFC-8304-41DD7F391B55,"3 years - License for 1 Service Unit Licenses (SUL) annual subscription. Minimum 100 SUL per deployment required. Each SUL supports 1 simultaneous active device, 1 RADIUS supplicant, 1 DHCP client, 1 DNS Client, 1 managed IP, 1 infrastructure device, and 1 VLAN, with support for up to 2 Mbps throughput",,    rXg Base Subscription License,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,359F8857-7788-4801-86C1-3514CE0FD433,BA665000-C0D2-4E6F-8ABF-CD5763875F21,rXg Subscription License 5Gbps Upgrade,RGNets,Equipment,Child of bundle,2,1409.01,1761.26,0,3,,0,9F72000A-DE28-4FFC-8304-41DD7F391B55,Annual Subscription License upgrades rXg throughput to 5 Gbps per interface. Minimum 250 SUL required per deployment.,,    rXg Subscription License 5Gbps Upgrade,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,40E29C09-0B16-45EC-BE02-D8FFD3C99B51,BB846D36-DEB0-43E6-92EA-A54D3B10D453,Fusion Upgrade 10G Adapter Package,FUSION Misc.,Equipment,Bundle,4,336.09,420.11,0,1,,0,,,,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===Fusion Upgrade 10G Adapter Package,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,0FE8C1B0-F7AF-495B-A4D9-A41B8E972C3F,B7B55BF2-A685-49C9-9A5B-B1CFFB5860A1,Intel E10G42BTDA Server Adapter 10Gbps 2x SFP+,FUSION Misc.,Equipment,Child of bundle,0,117,146.25,0,1,,0,40E29C09-0B16-45EC-BE02-D8FFD3C99B51,Intel E10G42BTDA Server Adapter X520-DA2 10Gbps PCI Express 2.0 x8 2 x SFP+ ---------------https://www.newegg.com/intel-e10g42btda/p/N82E16833106044?Item=9SIA4A04ZV6592&Tpk=9SIA4A04ZV6592,,    Intel E10G42BTDA Server Adapter 10Gbps 2x SFP+,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,77E4A9F6-72E1-48B2-BF96-F14B86831582,39F79AD3-3E6A-451F-A99C-8D43434F8552,Supermicro 1U PCI-E x8 Slot to PCI-E Slot Riser Card,FUSION Misc.,Equipment,Child of bundle,1,22.99,28.74,0,1,,0,40E29C09-0B16-45EC-BE02-D8FFD3C99B51,https://www.newegg.com/supermicro-rsc-rr1u-e8-riser-card/p/N82E16816101390?item=N82E16816101390&source=region&nm_mc=knc-googleadwords-pc&cm_mmc=knc-googleadwords-pc-_-pla-_-server+-+accessories-_-N82E16816101390&gclid=EAIaIQobChMIwujWueWe5gIVFG6GCh1acghTEAQYASABEgKu7vD_BwE&gclsrc=aw.ds,,    Supermicro 1U PCI-E x8 Slot to PCI-E Slot Riser Card,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,50F72DCE-9DD1-4152-B701-F995CE5D2F84,96B4C9A3-70F3-4559-BB6F-BC6E655525A3,"Ruckus Direct Attached SFP Passive Copper Cable 3 m, 1 pack",RUCKUS Accessories,Equipment,Child of bundle,2,98.05,122.56,0,2,,0,40E29C09-0B16-45EC-BE02-D8FFD3C99B51,"Please provide distribution the “brocode” BRO0167 to receive this discount 10GbE Direct Attach SFP+ to SFP+ Passive copper cable, 3 m",,"    Ruckus Direct Attached SFP Passive Copper Cable 3 m, 1 pack",existing
501F5883-5B2E-4117-B410-B457AF0B18A4,853BDAD3-72A5-42A8-94EA-7507EEEF5218,9272E83B-A2B1-4D1F-AE7F-0B0557F71A22,AP LIC UPGRADE FOR SmartZone 100 or VSCG Per SZ/vSZ AP with Support package - 3 year,RUCKUS Controllers,Equipment,Bundle,8,21357,26699.4,0,1,Includes 420 Licenses,0,,AP + Annual support per AP plus cloud hosting fee for HIS,,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===AP LIC UPGRADE FOR SmartZone 100 or VSCG Per SZ/vSZ AP with Support package - 3 year,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,6E33CE59-6DF9-4980-86C5-1AC720D60215,616E1679-D0C7-419C-A0AC-3146070C3B13,AP LIC UPGRADE FOR SmartZone 100 or VSCG - 1 AP,RUCKUS Controllers,Equipment,Child of bundle,0,25.5,31.88,0,420,,0,853BDAD3-72A5-42A8-94EA-7507EEEF5218,"AP management license for SZ-100/vSZ 3.X, 1 Ruckus AP access point",,    AP LIC UPGRADE FOR SmartZone 100 or VSCG - 1 AP,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,B51FAD61-2DD4-489A-BDC0-064C515E4C75,449CEB76-6A14-4D9D-820E-37628D7E4DA5,HSP WatchDog Support Per SZ/vSZ AP - 3 year,RUCKUS Annual Support,Equipment,Child of bundle,1,21,26.25,0,420,,0,853BDAD3-72A5-42A8-94EA-7507EEEF5218,,,    HSP WatchDog Support Per SZ/vSZ AP - 3 year,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,3BAC4C32-5434-4ECB-B2FA-CCDDC7F3C71C,7256F1EA-C58C-4EA4-B817-43D798F3720D,vSCG AP Cloud Hosting Fee - 3 years,RUCKUS Annual Support,Equipment,Child of bundle,2,4.35,5.44,0,420,,0,853BDAD3-72A5-42A8-94EA-7507EEEF5218,$0.50 per month per AP fee assessed by HIS to host on our vSCG server,,    vSCG AP Cloud Hosting Fee - 3 years,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,777A840E-0FD4-4C8F-A2FB-A17834FD560A,A5619A1C-4A13-4380-B9A7-0B4B54B8028C,Ruckus R550-xx 11ax Indoor 2x2:2 AP Non-Plenum,RUCKUS Access Points,Equipment,Not Bundle Item,12,258,322.5,0,401,,0,,numbers from the ZD,,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===Ruckus R550-xx 11ax Indoor 2x2:2 AP Non-Plenum,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,C734F0B5-F06B-4832-9023-708F2C6BD28D,8F5A62C9-C966-4417-B753-362118FD37F1,Ruckus R750 4x4:4 Wi-Fi Dual-Band WAP ,RUCKUS Access Points,Equipment,Not Bundle Item,13,453,566.25,0,19,,0,,Numbers from the ZD - Power adapter not included. Not compatible with ZD 1000 series. ,,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===Ruckus R750 4x4:4 Wi-Fi Dual-Band WAP ,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,23000494-FD23-4D4D-9755-601C272050F9,EA0318D3-F94F-4052-969A-847018FFD798,Ruckus ICX 7450 48 port POE+ Switch Package,RUCKUS Switches,Equipment,Bundle,14,10586.36,13232.94,0,1,,0,,2 core switches stacked !!!! -------------- Please provide distribution the “brocode” BRO0167 to receive this discount ,,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===Ruckus ICX 7450 48 port POE+ Switch Package,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,16FAB78C-9795-4A6C-86F3-75C9AF557EDA,E4B8B106-DFED-46AD-A892-82600C482A4E,"ICX7450/6610 POE 1000W AC PSU, exhaust airflow, front to back airflow",RUCKUS Accessories,Equipment,Child of bundle,0,750,937.5,0,4,,0,23000494-FD23-4D4D-9755-601C272050F9,"Please provide distribution the “brocode” BRO0167 to receive this discount ICX7450/6610 POE 1000W AC PSU, exhaust airflow, front to back airflow",,"    ICX7450/6610 POE 1000W AC PSU, exhaust airflow, front to back airflow",existing
501F5883-5B2E-4117-B410-B457AF0B18A4,80877088-1CEF-4E41-A675-724E813F628A,D08419A8-E90E-4739-A827-BACF20B7686D,Ruckus ICX 7450 48 port POE+ Switch,RUCKUS Switches,Equipment,Child of bundle,1,2603.18,3253.97,0,2,,0,23000494-FD23-4D4D-9755-601C272050F9,"2 - Core Switches Stacked - Please provide distribution the “brocode” BRO0167 to receive this discount 48-port 1 GbE switch PoE+, 3 modular slots for optional uplinks/stacking. Power supply, fan & modules need to be ordered separately",,    Ruckus ICX 7450 48 port POE+ Switch,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,517299C9-271E-4BBF-9521-E981DD9C1E0B,6EBD71B3-466B-488A-84FD-D852770BBD6A,Ruckus ICX 7450 4-port 1/10GbE SFP+ Module,RUCKUS Accessories,Equipment,Child of bundle,2,340,425,0,6,,0,23000494-FD23-4D4D-9755-601C272050F9,Please provide distribution the “brocode” BRO0167 to receive this discount ICX 7450 4-port 1/10GbE SFP+ Module,,    Ruckus ICX 7450 4-port 1/10GbE SFP+ Module,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,E25D20D8-A98A-4C5B-8A07-B3D74BB8F81D,FB507BEA-A8D1-4D6E-9BD4-D524E6AA6889,"ICX 7450 exhaust airflow fan, front to back airflow",RUCKUS Accessories,Equipment,Child of bundle,3,85,106.25,0,4,,0,23000494-FD23-4D4D-9755-601C272050F9,"Please provide distribution the “brocode” BRO0167 to receive this discount ICX 7450 exhaust airflow fan, front to back airflow (two fans required when using two power supplies)",,"    ICX 7450 exhaust airflow fan, front to back airflow",existing
501F5883-5B2E-4117-B410-B457AF0B18A4,AB85D462-EF2F-4CD0-97F5-5D53BC929F9A,7B869EFA-E30E-4C49-B146-8F292E21434D,ICX 8200-24P Switch,RUCKUS Switches,Equipment,Not Bundle Item,19,961.5,1201.88,0,4,,0,,"IDF B3 x1, IDF 8th floor x1, IDF 11th Floor x1, ISP SW x1 - RUCKUS ICX 8200 Switch with power cord, 24×10/100/1000 Mbps PoE+ ports, 4×25 GbE SFP28 stacking/uplink-ports, 370 W PoE budget, three-year remote support.",,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===ICX 8200-24P Switch,existing
501F5883-5B2E-4117-B410-B457AF0B18A4,D91B35B3-1FF2-4D70-942B-95127475C37B,0E343E3A-FB33-47D6-B168-D716E0F56517,ICX 8200-48PF Switch,RUCKUS Switches,Equipment,Not Bundle Item,20,1825.5,2281.88,0,10,,0,,"IDF 8th floor x4, IDF 11th Floor x5, IDFLevel B3 x1 -- RUCKUS ICX 8200 Switch with power cord, 48×10/100/1000 Mbps PoE+ ports, 4×25 GbE SFP28 stacking/uplink-ports, 740 W PoE budget, three-year remote support.",,=== PROPOSAL: 501F5883-5B2E-4117-B410-B457AF0B18A4 ===ICX 8200-48PF Switch,existing
